marca,supermercado,categoria,precio,prediction
ALUSWEET,UNIMARC,Despensa,6990.0,0
RANA,UNIMARC,Despensa,5890.0,0
VALLE DEL NORTE,UNIMARC,Despensa,2650.0,0
TRAVERSO,UNIMARC,Despensa,2350.0,0
VALLE DEL NORTE,UNIMARC,Despensa,2650.0,0
GOURMET,UNIMARC,Despensa,6690.0,0
SELECTA,UNIMARC,Despensa,2250.0,0
RANA,UNIMARC,Despensa,5290.0,0
IANSA AGRO,UNIMARC,Despensa,3000.0,0
PF LISTO,UNIMARC,Despensa,2990.0,0
DAILY FRESH,UNIMARC,Despensa,2750.0,0
VALLE DEL NORTE,UNIMARC,Despensa,2650.0,0
SELECTA,UNIMARC,Despensa,2280.0,0
WASIL,UNIMARC,Despensa,2490.0,0
LAS DOSCIENTAS,UNIMARC,Despensa,8990.0,0
MERKAT,UNIMARC,Despensa,8350.0,0
WASIL,UNIMARC,Despensa,2490.0,0
NUESTRA COCINA,UNIMARC,Despensa,560.0,0
NUESTRA COCINA,UNIMARC,Despensa,1390.0,0
WASIL,UNIMARC,Despensa,2390.0,0
HELLMANNS,UNIMARC,Despensa,4190.0,0
VALLE DEL NORTE,UNIMARC,Despensa,2260.0,0
GOURMET,UNIMARC,Despensa,6000.0,0
TALLIANI,UNIMARC,Despensa,1250.0,0
IANSA AGRO,UNIMARC,Despensa,2490.0,0
ROBINSON CRUSOE,UNIMARC,Despensa,22500.0,0
MIRAFLORES,UNIMARC,Despensa,2590.0,0
NUESTRA COCINA,UNIMARC,Despensa,2490.0,0
NUESTRA COCINA,UNIMARC,Despensa,920.0,0
SELECTA,UNIMARC,Despensa,7190.0,0
VALLE DEL NORTE,UNIMARC,Despensa,2420.0,0
COSTA,UNIMARC,Despensa,1350.0,0
WAITROSE,UNIMARC,Despensa,2690.0,0
NUESTRA COCINA,UNIMARC,Despensa,560.0,0
MERKAT,UNIMARC,Despensa,700.0,0
CAROZZI,UNIMARC,Despensa,850.0,0
MERKAT,UNIMARC,Despensa,480.0,0
HUASCO,UNIMARC,Despensa,16290.0,0
ESMERALDA,UNIMARC,Despensa,890.0,0
AMBROSOLI,UNIMARC,Despensa,4990.0,0
PAN,UNIMARC,Despensa,1950.0,0
TUCAPEL,UNIMARC,Despensa,3250.0,0
EVERCRISP,UNIMARC,Despensa,2850.0,0
EVERCRISP,UNIMARC,Despensa,2390.0,0
CAROZZI,UNIMARC,Despensa,1250.0,0
HUASCO,UNIMARC,Despensa,7490.0,0
MERKAT,UNIMARC,Despensa,1450.0,0
BANQUETE,UNIMARC,Despensa,4650.0,0
TALLIANI,UNIMARC,Despensa,1350.0,0
CAROZZI,UNIMARC,Despensa,1150.0,0
MI TIERRA,UNIMARC,Despensa,9590.0,0
NUESTRA COCINA,UNIMARC,Despensa,2690.0,0
TALLIANI,UNIMARC,Despensa,1350.0,0
POMAROLA,UNIMARC,Despensa,780.0,0
TALLIANI,UNIMARC,Despensa,5190.0,0
GOURMET,UNIMARC,Despensa,3390.0,0
DON JUAN,UNIMARC,Despensa,2290.0,0
WASIL,UNIMARC,Despensa,1650.0,0
MARCO POLO,UNIMARC,Despensa,1390.0,0
NUESTRA COCINA,UNIMARC,Despensa,2590.0,0
GOURMET,UNIMARC,Despensa,1190.0,0
EVERCRISP,UNIMARC,Despensa,2390.0,0
NUESTRA COCINA,UNIMARC,Despensa,3590.0,0
KRAFT,UNIMARC,Despensa,3390.0,0
NUESTRA COCINA,UNIMARC,Despensa,450.0,0
NUESTRA COCINA,UNIMARC,Despensa,1850.0,0
MARCO POLO,UNIMARC,Despensa,1090.0,0
GOURMET,UNIMARC,Despensa,2200.0,0
GOURMET,UNIMARC,Despensa,1850.0,0
GRILL,UNIMARC,Despensa,1750.0,0
GOURMET,UNIMARC,Despensa,1250.0,0
NUESTRA COCINA,UNIMARC,Despensa,920.0,0
DON JUAN,UNIMARC,Despensa,2450.0,0
KRAFT,UNIMARC,Despensa,7750.0,0
NUESTRA COCINA,UNIMARC,Despensa,2890.0,0
EVERCRISP,UNIMARC,Despensa,2390.0,0
SAN JOSE,UNIMARC,Despensa,2790.0,0
SELZ,UNIMARC,Despensa,550.0,0
GOURMET,UNIMARC,Despensa,720.0,0
IANSA CERO K,UNIMARC,Despensa,4090.0,0
NUESTRA COCINA,UNIMARC,Despensa,1250.0,0
VITTA,UNIMARC,Despensa,6490.0,0
NUESTRA COCINA,UNIMARC,Despensa,3190.0,0
EVERCRISP,UNIMARC,Despensa,3900.0,0
NUESTRA COCINA,UNIMARC,Despensa,2250.0,0
DEYCO,UNIMARC,Despensa,1290.0,0
HEINZ,UNIMARC,Despensa,2750.0,0
MAGGI,UNIMARC,Despensa,840.0,0
IMPERIAL,UNIMARC,Despensa,2650.0,0
CAROZZI,UNIMARC,Despensa,970.0,0
CAROZZI,UNIMARC,Despensa,850.0,0
CAROZZI,UNIMARC,Despensa,2190.0,0
NUESTRA COCINA,UNIMARC,Despensa,2190.0,0
SELECTA,UNIMARC,Despensa,2190.0,0
TRAVERSO,UNIMARC,Despensa,2290.0,0
TALLIANI,UNIMARC,Despensa,1350.0,0
ROBINSON CRUSOE,UNIMARC,Despensa,2090.0,0
TOSTITOS,UNIMARC,Despensa,3090.0,0
LOBOS,UNIMARC,Despensa,2290.0,0
MARTINI,UNIMARC,Despensa,1850.0,0
HELLMANNS,UNIMARC,Despensa,3850.0,0
NUESTRA COCINA,UNIMARC,Despensa,1290.0,0
GOURMET,UNIMARC,Despensa,3190.0,0
NUESTRA COCINA,UNIMARC,Despensa,46150.0,0
ROBINSON CRUSOE,UNIMARC,Despensa,4490.0,0
MALLOA,UNIMARC,Despensa,3390.0,0
MOCCAGATTA,UNIMARC,Despensa,1190.0,0
GOURMET,UNIMARC,Despensa,2990.0,0
DON JUAN,UNIMARC,Despensa,1190.0,0
CAROZZI,UNIMARC,Despensa,3150.0,0
GOURMET,UNIMARC,Despensa,840.0,0
COLLICO,UNIMARC,Despensa,2250.0,0
NUESTRA COCINA,UNIMARC,Despensa,960.0,0
SAN JOSE,UNIMARC,Despensa,1450.0,0
BELMONT,UNIMARC,Despensa,3990.0,0
TRAVERSO,UNIMARC,Despensa,1990.0,0
KRAFT,UNIMARC,Despensa,1350.0,0
MERKAT,UNIMARC,Despensa,480.0,0
TRAVERSO,UNIMARC,Despensa,2590.0,0
RECETA DEL ABUELO,UNIMARC,Despensa,6890.0,0
MAIZENA,UNIMARC,Despensa,6990.0,0
CHILENAZA,UNIMARC,Despensa,3890.0,0
MERKAT,UNIMARC,Despensa,700.0,0
TALLIANI,UNIMARC,Despensa,2090.0,0
FRUTAS Y VERDURAS,UNIMARC,Despensa,2088.0,0
GOURMET,UNIMARC,Despensa,4490.0,0
CHEF,UNIMARC,Despensa,5290.0,0
EVERCRISP,UNIMARC,Despensa,3090.0,0
NISSIN,UNIMARC,Despensa,750.0,0
COLLICO,UNIMARC,Despensa,1690.0,0
COSTA,UNIMARC,Despensa,480.0,0
GOURMET,UNIMARC,Despensa,350.0,0
SELZ,UNIMARC,Despensa,550.0,0
DON JUAN,UNIMARC,Despensa,1790.0,0
NUESTRA COCINA,UNIMARC,Despensa,1890.0,0
NUESTRA COCINA,UNIMARC,Despensa,2790.0,0
ADLER,UNIMARC,Despensa,4690.0,0
GIADA,UNIMARC,Despensa,7290.0,0
ROBINSON CRUSOE,UNIMARC,Despensa,3500.0,0
MERKAT,UNIMARC,Despensa,1450.0,0
ESMERALDA,UNIMARC,Despensa,3490.0,0
JB,UNIMARC,Despensa,1650.0,0
SELECTA,UNIMARC,Despensa,13450.0,0
NUESTRA COCINA,UNIMARC,Despensa,1190.0,0
NUESTRA COCINA,UNIMARC,Despensa,2190.0,0
GOURMET,UNIMARC,Despensa,840.0,0
LEFERSA,UNIMARC,Despensa,300.0,0
LUCCHETTI,UNIMARC,Despensa,2190.0,0
THAI HERITAGE,UNIMARC,Despensa,4490.0,0
LUCCHETTI,UNIMARC,Despensa,1890.0,0
FRUTISA,UNIMARC,Despensa,7750.0,0
MARCO POLO,UNIMARC,Despensa,1990.0,0
NUESTRA COCINA,UNIMARC,Despensa,1090.0,0
TWISTOS,UNIMARC,Despensa,1390.0,0
MARCO POLO,UNIMARC,Despensa,1990.0,0
COLLICO,UNIMARC,Despensa,270.0,0
MERKAT,UNIMARC,Despensa,480.0,0
CHEF,UNIMARC,Despensa,7190.0,0
TUCAPEL,UNIMARC,Despensa,5850.0,0
HEINZ,UNIMARC,Despensa,4290.0,0
MARUCHAN,UNIMARC,Despensa,1350.0,0
ESMERALDA,UNIMARC,Despensa,2350.0,0
WASIL,UNIMARC,Despensa,22600.0,0
TRAVERSO,UNIMARC,Despensa,2290.0,0
COLLICO,UNIMARC,Despensa,1650.0,0
MANADA,UNIMARC,Despensa,5490.0,0
ROYAL,UNIMARC,Despensa,1150.0,0
GOURMET,UNIMARC,Despensa,840.0,0
IMPERATORE,UNIMARC,Despensa,3150.0,0
REAL THAI,UNIMARC,Despensa,2950.0,0
EVERCRISP,UNIMARC,Despensa,2590.0,0
NUESTRA COCINA,UNIMARC,Despensa,2390.0,0
ALUSWEET,UNIMARC,Despensa,2990.0,0
BANQUETE,UNIMARC,Despensa,2790.0,0
KA,UNIMARC,Despensa,3150.0,0
CAROZZI,UNIMARC,Despensa,1650.0,0
TRAVERSO,UNIMARC,Despensa,1290.0,0
TENTO,UNIMARC,Despensa,4650.0,0
MI TIERRA,UNIMARC,Despensa,2890.0,0
NESTLE,UNIMARC,Despensa,1850.0,0
NUESTRA COCINA,UNIMARC,Despensa,1350.0,0
TUCAPEL,UNIMARC,Despensa,2390.0,0
HENGSTENBERG,UNIMARC,Despensa,7550.0,0
NUESTRA COCINA,UNIMARC,Despensa,590.0,0
NUESTRA COCINA,UNIMARC,Despensa,960.0,0
MIRAFLORES,UNIMARC,Despensa,1190.0,0
NATURA,UNIMARC,Despensa,6390.0,0
PURISNACKS,UNIMARC,Despensa,660.0,0
PURISNACKS,UNIMARC,Despensa,3350.0,0
WASIL,UNIMARC,Despensa,930.0,0
MAGGI,UNIMARC,Despensa,8290.0,0
GOURMET,UNIMARC,Despensa,3190.0,0
AMBROSOLI,UNIMARC,Despensa,830.0,0
COLLE PIETRA,UNIMARC,Despensa,7290.0,0
NISSIN,UNIMARC,Despensa,750.0,0
CAROZZI,UNIMARC,Despensa,850.0,0
NUESTRA COCINA,UNIMARC,Despensa,490.0,0
MARUCHAN,UNIMARC,Despensa,740.0,0
EVERCRISP,UNIMARC,Despensa,2150.0,0
VIVO,UNIMARC,Despensa,2550.0,0
MIRAFLORES,UNIMARC,Despensa,1190.0,0
HEINZ,UNIMARC,Despensa,3990.0,0
PURISNACKS,UNIMARC,Despensa,3090.0,0
LOBOS,UNIMARC,Despensa,600.0,0
NUESTRA COCINA,UNIMARC,Despensa,500.0,0
TIKA,UNIMARC,Despensa,2490.0,0
NUESTRA COCINA,UNIMARC,Despensa,3190.0,0
GOURMET,UNIMARC,Despensa,2650.0,0
GOURMET,UNIMARC,Despensa,1190.0,0
MERKAT,UNIMARC,Despensa,480.0,0
NUESTRA COCINA,UNIMARC,Despensa,3590.0,0
GOURMET,UNIMARC,Despensa,2990.0,0
EVERCRISP,UNIMARC,Despensa,2390.0,0
LOBOS,UNIMARC,Despensa,590.0,0
VIVO,UNIMARC,Despensa,3690.0,0
MAGGI,UNIMARC,Despensa,6250.0,0
MERKAT,UNIMARC,Despensa,480.0,0
PURIPOP,UNIMARC,Despensa,660.0,0
BUKA,UNIMARC,Despensa,1890.0,0
GOURMET,UNIMARC,Despensa,870.0,0
SAN JOSE,UNIMARC,Despensa,1490.0,0
KRAFT,UNIMARC,Despensa,3990.0,0
HOFFMANN,UNIMARC,Despensa,2290.0,0
MARCO POLO,UNIMARC,Despensa,4290.0,0
BANQUETE,UNIMARC,Despensa,3490.0,0
LOBOS,UNIMARC,Despensa,2390.0,0
EVERCRISP,UNIMARC,Despensa,3900.0,0
VAN COOK,UNIMARC,Despensa,940.0,0
MONT BLANC,UNIMARC,Despensa,7290.0,0
GOURMET,UNIMARC,Despensa,1890.0,0
TAKIS,UNIMARC,Despensa,1740.0,0
MOCCAGATTA,UNIMARC,Despensa,1190.0,0
DEYCO,UNIMARC,Despensa,3490.0,0
WASIL,UNIMARC,Despensa,2350.0,0
MIRAFLORES,UNIMARC,Despensa,1190.0,0
MARTINI,UNIMARC,Despensa,2250.0,0
NUESTRA COCINA,UNIMARC,Despensa,1990.0,0
OSO,UNIMARC,Despensa,1390.0,0
HELLMANNS,UNIMARC,Despensa,2550.0,0
MAIZENA,UNIMARC,Despensa,1990.0,0
NUESTRA COCINA,UNIMARC,Despensa,1550.0,0
NUESTRA COCINA,UNIMARC,Despensa,2990.0,0
GOURMET,UNIMARC,Despensa,670.0,0
ESMERALDA,UNIMARC,Despensa,1890.0,0
SELECTA,UNIMARC,Despensa,2090.0,0
GOURMET,UNIMARC,Despensa,4390.0,0
NUESTRA COCINA,UNIMARC,Despensa,990.0,0
ANGELMO,UNIMARC,Despensa,2690.0,0
ESMERALDA,UNIMARC,Despensa,1990.0,0
HELLMANNS,UNIMARC,Despensa,2090.0,0
COSECHA JUSTA,UNIMARC,Despensa,2490.0,0
MONT BLANC,UNIMARC,Despensa,3400.0,0
MARCO POLO,UNIMARC,Despensa,1990.0,0
NUESTRA COCINA,UNIMARC,Despensa,990.0,0
KA,UNIMARC,Despensa,1590.0,0
PRODUCTOS IPA,UNIMARC,Despensa,1790.0,0
ESMERALDA,UNIMARC,Despensa,2390.0,0
SELECTA,UNIMARC,Despensa,2390.0,0
NUESTRA COCINA,UNIMARC,Despensa,3250.0,0
GOURMET,UNIMARC,Despensa,550.0,0
IANSA CERO K,UNIMARC,Despensa,4090.0,0
HENGSTENBERG,UNIMARC,Despensa,10990.0,0
NOGLUT,UNIMARC,Despensa,4690.0,0
MIRAFLORES,UNIMARC,Despensa,1950.0,0
DON VITTORIO,UNIMARC,Despensa,7790.0,0
BANQUETE,UNIMARC,Despensa,18990.0,0
LEE KUM KEE,UNIMARC,Despensa,4850.0,0
BANQUETE,UNIMARC,Despensa,3650.0,0
ROBINSON CRUSOE,UNIMARC,Despensa,1490.0,0
KRAFT,UNIMARC,Despensa,2490.0,0
GENIAL,UNIMARC,Despensa,4150.0,0
DON JUAN,UNIMARC,Despensa,1990.0,0
PAN,UNIMARC,Despensa,2090.0,0
BANQUETE,UNIMARC,Despensa,3290.0,0
KRAFT,UNIMARC,Despensa,6250.0,0
NUESTRA COCINA,UNIMARC,Despensa,530.0,0
TENTO,UNIMARC,Despensa,2490.0,0
CAROZZI,UNIMARC,Despensa,990.0,0
COLLICO,UNIMARC,Despensa,2250.0,0
MERKAT,UNIMARC,Despensa,2550.0,0
GOURMET,UNIMARC,Despensa,380.0,0
NUESTRA COCINA,UNIMARC,Despensa,3790.0,0
GOURMET,UNIMARC,Despensa,990.0,0
DAILY FRESH,UNIMARC,Despensa,2750.0,0
VIVO,UNIMARC,Despensa,1250.0,0
TAKIS,UNIMARC,Despensa,1740.0,0
GENIAL,UNIMARC,Despensa,4150.0,0
KRAFT,UNIMARC,Despensa,3000.0,0
AMBROSOLI,UNIMARC,Despensa,830.0,0
IANSA CERO K,UNIMARC,Despensa,3690.0,0
SPES,UNIMARC,Despensa,3490.0,0
TIKA,UNIMARC,Despensa,2500.0,0
GOURMET,UNIMARC,Despensa,840.0,0
GOURMET,UNIMARC,Despensa,550.0,0
GOURMET,UNIMARC,Despensa,2500.0,0
NUESTRA COCINA,UNIMARC,Despensa,1490.0,0
IANSA CERO K,UNIMARC,Despensa,4890.0,0
MARUCHAN,UNIMARC,Despensa,1390.0,0
GOURMET,UNIMARC,Despensa,31850.0,0
KRYZPO,UNIMARC,Despensa,870.0,0
PURIPOP,UNIMARC,Despensa,660.0,0
LUCCHETTI,UNIMARC,Despensa,820.0,0
JB,UNIMARC,Despensa,1890.0,0
PURISNACKS,UNIMARC,Despensa,660.0,0
GOURMET,UNIMARC,Despensa,4890.0,0
LA SALTEÑA,UNIMARC,Despensa,3990.0,0
NUESTRA COCINA,UNIMARC,Despensa,1490.0,0
MI TIERRA,UNIMARC,Despensa,2150.0,0
SENZO,UNIMARC,Despensa,5890.0,0
GOURMET,UNIMARC,Despensa,510.0,0
MARTINI,UNIMARC,Despensa,1590.0,0
CAROZZI,UNIMARC,Despensa,880.0,0
LOBOS,UNIMARC,Despensa,1550.0,0
MAGGI,UNIMARC,Despensa,880.0,0
ROLAND,UNIMARC,Despensa,3590.0,0
NUESTRA COCINA,UNIMARC,Despensa,1790.0,0
MAGGI,UNIMARC,Despensa,880.0,0
GOURMET,UNIMARC,Despensa,970.0,0
BUKA,UNIMARC,Despensa,2490.0,0
NUESTRA COCINA,UNIMARC,Despensa,2190.0,0
CAROZZI,UNIMARC,Despensa,1390.0,0
MILLANTU,UNIMARC,Despensa,3850.0,0
NUESTRA COCINA,UNIMARC,Despensa,3750.0,0
HUERTO DEL SUR,UNIMARC,Despensa,3450.0,0
NESTLE,UNIMARC,Despensa,2440.0,0
TUCAPEL,UNIMARC,Despensa,3490.0,0
TUCAPEL,UNIMARC,Despensa,2090.0,0
NUESTRA COCINA,UNIMARC,Despensa,4950.0,0
ROBINSON CRUSOE,UNIMARC,Despensa,27850.0,0
BUKA,UNIMARC,Despensa,500.0,0
MILLANTU,UNIMARC,Despensa,1990.0,0
NUESTRA COCINA,UNIMARC,Despensa,3690.0,0
NUESTRA COCINA,UNIMARC,Despensa,1490.0,0
VAN COOK,UNIMARC,Despensa,770.0,0
CHIQUILIN,UNIMARC,Despensa,5450.0,0
NUESTRA COCINA,UNIMARC,Despensa,280.0,0
NATURA,UNIMARC,Despensa,1990.0,0
MARUCHAN,UNIMARC,Despensa,740.0,0
BANQUETE,UNIMARC,Despensa,3550.0,0
ROBINSON CRUSOE,UNIMARC,Despensa,3790.0,0
NESTLE,UNIMARC,Despensa,1450.0,0
ESMERALDA,UNIMARC,Despensa,2590.0,0
GALLINA BLANCA,UNIMARC,Despensa,3850.0,0
TAKIS,UNIMARC,Despensa,1740.0,0
MARCO POLO,UNIMARC,Despensa,1990.0,0
LEE KUM KEE,UNIMARC,Despensa,8390.0,0
LUCCHETTI,UNIMARC,Despensa,1150.0,0
GOURMET,UNIMARC,Despensa,2000.0,0
QUAKER,UNIMARC,Despensa,3190.0,0
TRAVERSO,UNIMARC,Despensa,1290.0,0
TRIBU,UNIMARC,Despensa,800.0,0
MAGGI,UNIMARC,Despensa,1090.0,0
NUESTRA COCINA,UNIMARC,Despensa,660.0,0
SCOTTI,UNIMARC,Despensa,5790.0,0
GOURMET,UNIMARC,Despensa,620.0,0
SUK,UNIMARC,Despensa,5590.0,0
GOURMET,UNIMARC,Despensa,4250.0,0
NUESTRA COCINA,UNIMARC,Despensa,990.0,0
NUESTRA COCINA,UNIMARC,Despensa,2990.0,0
WAITROSE,UNIMARC,Despensa,2650.0,0
BELMONT,UNIMARC,Despensa,4950.0,0
ACT II,UNIMARC,Despensa,1550.0,0
COCO LOPEZ,UNIMARC,Despensa,6650.0,0
GOURMET,UNIMARC,Despensa,650.0,0
MAIZENA,UNIMARC,Despensa,3650.0,0
COLLICO,UNIMARC,Despensa,510.0,0
NUESTRA COCINA,UNIMARC,Despensa,1190.0,0
SEMBRASOL,UNIMARC,Despensa,3490.0,0
HELLMANNS,UNIMARC,Despensa,2700.0,0
ACT II,UNIMARC,Despensa,1550.0,0
TENTO,UNIMARC,Despensa,5790.0,0
ROBINSON CRUSOE,UNIMARC,Despensa,1490.0,0
TRAVERSO,UNIMARC,Despensa,4550.0,0
CIRIO,UNIMARC,Despensa,3190.0,0
BANQUETE,UNIMARC,Despensa,2190.0,0
ESMERALDA,UNIMARC,Despensa,1990.0,0
TRATTORIA,UNIMARC,Despensa,2600.0,0
ANGELMO,UNIMARC,Despensa,2690.0,0
CAMPO FERNANDEZ,UNIMARC,Despensa,4450.0,0
SUK,UNIMARC,Despensa,3550.0,0
LOS GRANOS,UNIMARC,Despensa,3090.0,0
AMBROSOLI,UNIMARC,Despensa,830.0,0
GOURMET,UNIMARC,Despensa,3550.0,0
ROBINSON CRUSOE,UNIMARC,Despensa,4490.0,0
BY MARIA,UNIMARC,Despensa,6190.0,0
WINKLER SPECIA,UNIMARC,Despensa,1390.0,0
NUESTRA COCINA,UNIMARC,Despensa,2690.0,0
IANSA,UNIMARC,Despensa,1850.0,0
TENTO,UNIMARC,Despensa,3590.0,0
TWISTOS,UNIMARC,Despensa,1390.0,0
NUESTRA COCINA,UNIMARC,Despensa,1290.0,0
BAVARIA,UNIMARC,Despensa,3390.0,0
ACT II,UNIMARC,Despensa,1550.0,0
LA COSTEÑA,UNIMARC,Despensa,1990.0,0
LUCCHETTI,UNIMARC,Despensa,790.0,0
PANCHO VILLA,UNIMARC,Despensa,1450.0,0
DON JUAN,UNIMARC,Despensa,2540.0,0
GOURMET,UNIMARC,Despensa,1650.0,0
OSO,UNIMARC,Despensa,1490.0,0
GALLINA BLANCA,UNIMARC,Despensa,3850.0,0
ANGELMO,UNIMARC,Despensa,1390.0,0
MARCO POLO,UNIMARC,Despensa,1250.0,0
GRILL,UNIMARC,Despensa,1750.0,0
MAILLE,UNIMARC,Despensa,4690.0,0
GOURMET,UNIMARC,Despensa,840.0,0
DON JUAN,UNIMARC,Despensa,1450.0,0
NUESTRA COCINA,UNIMARC,Despensa,540.0,0
BAVARIA,UNIMARC,Despensa,3390.0,0
BARILLA,UNIMARC,Despensa,2650.0,0
TABASCO,UNIMARC,Despensa,4950.0,0
BUKA,UNIMARC,Despensa,500.0,0
MI TIERRA,UNIMARC,Despensa,2890.0,0
PANCHO VILLA,UNIMARC,Despensa,2200.0,0
DON JUAN,UNIMARC,Despensa,1190.0,0
TUCAPEL,UNIMARC,Despensa,2290.0,0
NUESTRA COCINA,UNIMARC,Despensa,2990.0,0
LOBOS,UNIMARC,Despensa,1790.0,0
GOURMET,UNIMARC,Despensa,1350.0,0
HOFFMANN,UNIMARC,Despensa,8590.0,0
ESMERALDA,UNIMARC,Despensa,2690.0,0
KRAFT,UNIMARC,Despensa,4890.0,0
GOURMET,UNIMARC,Despensa,1490.0,0
GOURMET,UNIMARC,Despensa,220.0,0
MIRAFLORES,UNIMARC,Despensa,1190.0,0
KIKKOMAN,UNIMARC,Despensa,7990.0,0
LA SALTEÑA,UNIMARC,Despensa,3990.0,0
DON JUAN,UNIMARC,Despensa,3190.0,0
NUESTRA COCINA,UNIMARC,Despensa,2190.0,0
HEINZ,UNIMARC,Despensa,4790.0,0
TENTO,UNIMARC,Despensa,1190.0,0
CHEF,UNIMARC,Despensa,6190.0,0
SELZ,UNIMARC,Despensa,550.0,0
BANQUETE,UNIMARC,Despensa,5890.0,0
GOURMET,UNIMARC,Despensa,510.0,0
TENTO,UNIMARC,Despensa,2790.0,0
P&M FOODS,UNIMARC,Despensa,3350.0,0
NUESTRA COCINA,UNIMARC,Despensa,3950.0,0
SOUTH WIND,UNIMARC,Despensa,8890.0,0
NUESTRA COCINA,UNIMARC,Despensa,1290.0,0
TALLIANI,UNIMARC,Despensa,2750.0,0
OSO,UNIMARC,Despensa,1350.0,0
NOT MAYO,UNIMARC,Despensa,4990.0,0
LEFERSA,UNIMARC,Despensa,2450.0,0
ESMERALDA,UNIMARC,Despensa,3890.0,0
HEINZ,UNIMARC,Despensa,5350.0,0
CHEETOS,UNIMARC,Despensa,1990.0,0
LA SALTEÑA,UNIMARC,Despensa,3990.0,0
GOURMET,UNIMARC,Despensa,2650.0,0
NUESTRA COCINA,UNIMARC,Despensa,3790.0,0
GOURMET,UNIMARC,Despensa,1490.0,0
TENTO,UNIMARC,Despensa,2190.0,0
NUESTRA COCINA,UNIMARC,Despensa,960.0,0
LUCCHETTI,UNIMARC,Despensa,2290.0,0
ESMERALDA,UNIMARC,Despensa,3350.0,0
BUKA,UNIMARC,Despensa,2890.0,0
MARCO POLO,UNIMARC,Despensa,4150.0,0
OSO,UNIMARC,Despensa,1090.0,0
CHEETOS,UNIMARC,Despensa,1850.0,0
SUK,UNIMARC,Despensa,3350.0,0
SUK,UNIMARC,Despensa,2800.0,0
LA SALTEÑA,UNIMARC,Despensa,3990.0,0
CAROZZI,UNIMARC,Despensa,3990.0,0
MANARE,UNIMARC,Despensa,10790.0,0
PRINGLES,UNIMARC,Despensa,2350.0,0
HELLMANNS,UNIMARC,Despensa,4290.0,0
SELECTA,UNIMARC,Despensa,2090.0,0
NUESTRA COCINA,UNIMARC,Despensa,6150.0,0
IANSA,UNIMARC,Despensa,2390.0,0
TRAVERSO,UNIMARC,Despensa,2090.0,0
TIKA,UNIMARC,Despensa,2790.0,0
PF LISTO,UNIMARC,Despensa,3690.0,0
RANA,UNIMARC,Despensa,4590.0,0
GOURMET,UNIMARC,Despensa,2650.0,0
BUKA,UNIMARC,Despensa,500.0,0
LA CASONA MONTECLARO,UNIMARC,Despensa,6390.0,0
MAGGI,UNIMARC,Despensa,1090.0,0
KARDAMILI,UNIMARC,Despensa,10390.0,0
NUESTRA COCINA,UNIMARC,Despensa,520.0,0
DON JUAN,UNIMARC,Despensa,1690.0,0
ESMERALDA,UNIMARC,Despensa,2950.0,0
MOCCAGATTA,UNIMARC,Despensa,1190.0,0
JB,UNIMARC,Despensa,1890.0,0
AMBROSOLI,UNIMARC,Despensa,970.0,0
NUESTRA COCINA,UNIMARC,Despensa,3790.0,0
GOURMET,UNIMARC,Despensa,840.0,0
AMBROSOLI,UNIMARC,Despensa,1350.0,0
NUESTRA COCINA,UNIMARC,Despensa,1790.0,0
PURIPOP,UNIMARC,Despensa,660.0,0
MAGGI,UNIMARC,Despensa,1250.0,0
MARCO POLO,UNIMARC,Despensa,1990.0,0
VIVO,UNIMARC,Despensa,3690.0,0
MI TIERRA,UNIMARC,Despensa,1450.0,0
BORNIER,UNIMARC,Despensa,6390.0,0
MOCCAGATTA,UNIMARC,Despensa,1190.0,0
NUESTRA COCINA,UNIMARC,Despensa,960.0,0
NUESTRA COCINA,UNIMARC,Despensa,690.0,0
HELLMANNS,UNIMARC,Despensa,3790.0,0
BIOSAL,UNIMARC,Despensa,4290.0,0
DON JUAN,UNIMARC,Despensa,1790.0,0
KRAFT,UNIMARC,Despensa,2450.0,0
MARUCHAN,UNIMARC,Despensa,1390.0,0
IANSA,UNIMARC,Despensa,1990.0,0
GOURMET,UNIMARC,Despensa,1750.0,0
CAROZZI,UNIMARC,Despensa,2090.0,0
NUESTRA COCINA,UNIMARC,Despensa,380.0,0
MAGGI,UNIMARC,Despensa,880.0,0
PURIPOP,UNIMARC,Despensa,3090.0,0
ROBINSON CRUSOE,UNIMARC,Despensa,3890.0,0
TENTO,UNIMARC,Despensa,2150.0,0
MARCO POLO,UNIMARC,Despensa,1500.0,0
LOBOS,UNIMARC,Despensa,1850.0,0
ANGELMO,UNIMARC,Despensa,2790.0,0
MIRAFLORES,UNIMARC,Despensa,1950.0,0
MARCO POLO,UNIMARC,Despensa,1990.0,0
KRAFT,UNIMARC,Despensa,3990.0,0
BUKA,UNIMARC,Despensa,2090.0,0
CAROZZI,UNIMARC,Despensa,1390.0,0
BUKA,UNIMARC,Despensa,2850.0,0
DIMME,UNIMARC,Despensa,1550.0,0
LOBOS,UNIMARC,Despensa,1690.0,0
HEINZ,UNIMARC,Despensa,2490.0,0
LUCCHETTI,UNIMARC,Despensa,1350.0,0
DORITOS,UNIMARC,Despensa,2090.0,0
NUESTRA COCINA,UNIMARC,Despensa,3790.0,0
HELLMANNS,UNIMARC,Despensa,1550.0,0
LUCCHETTI,UNIMARC,Despensa,1150.0,0
REGIMEL,UNIMARC,Despensa,22360.0,0
LAYS,UNIMARC,Despensa,2350.0,0
