nombre_producto,marca,supermercado,categoria,precio,precio_promedio_cat,dif_porcentual_promedio,prediction
Canutos Lucchetti 400 g,Lucchetti,Santa Isabel,Lacteos y Congelados,1050.0,2614.2762645914395,-59.84,0
Mermelada Watt's Light Durazno Sin Azúcar 200 g,Watt's,Santa Isabel,Lacteos y Congelados,1530.0,2614.2762645914395,-41.48,0
Porotos Tórtola Banquete 1 kg,Banquete,Santa Isabel,Lacteos y Congelados,3490.0,2614.2762645914395,33.5,0
Cereal Máxima Aros Frutales 500 g,Máxima,Santa Isabel,Lacteos y Congelados,1430.0,2614.2762645914395,-45.3,0
Quífaros Lucchetti 400 g,Lucchetti,Santa Isabel,Lacteos y Congelados,1050.0,2614.2762645914395,-59.84,0
Cereal Máxima Hojuelas Chocolatadas 500 g,Máxima,Santa Isabel,Lacteos y Congelados,1450.0,2614.2762645914395,-44.54,0
Arroz Integral Grado 1 Cuisine & Co Largo y Ancho 1 kg,Cuisine & Co,Santa Isabel,Lacteos y Congelados,1890.0,2614.2762645914395,-27.7,0
Café Liofilizado Cuisine & Co 190 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,10590.0,2614.2762645914395,305.08,0
Pasta Caracoquesos Carozzi 296 g,Carozzi,Santa Isabel,Lacteos y Congelados,1590.0,2614.2762645914395,-39.18,0
Lentejas 5 mm Cuisine & Co 1 kg,Cuisine & Co,Santa Isabel,Lacteos y Congelados,3420.0,2614.2762645914395,30.82,0
Palmitos Enteros Cuisine & Co 220 g drenado,Cuisine & Co,Santa Isabel,Lacteos y Congelados,2450.0,2614.2762645914395,-6.28,0
Hierba Menta Supremo 20 g 20 un.,Supremo,Santa Isabel,Lacteos y Congelados,1200.0,2614.2762645914395,-54.1,0
"Barra de Cereal Cerealbar Chococereal 8 un. 18 g, 144 g neto",Costa,Santa Isabel,Lacteos y Congelados,1920.0,2614.2762645914395,-26.56,0
Aceite de Oliva Huasco Extra Virgen 500 ml,Huasco,Santa Isabel,Lacteos y Congelados,7990.0,2614.2762645914395,205.63,2
Compota Vivo Mifrut Plátano 90 g,Vivo,Santa Isabel,Lacteos y Congelados,520.0,2614.2762645914395,-80.11,0
Té Ceylán Supremo Mystic 50 un.,Supremo,Santa Isabel,Lacteos y Congelados,2390.0,2614.2762645914395,-8.58,0
"Duraznos Cubitos Wasil 265 g drenado, 500 g neto",Wasil,Santa Isabel,Lacteos y Congelados,1720.0,2614.2762645914395,-34.21,0
Café Instantáneo Nescafé Tradición Tarro 50 g,Nescafé,Santa Isabel,Lacteos y Congelados,2990.0,2614.2762645914395,14.37,0
Mermelada Watt's Light Mora Sin Azúcar 200 g,Watt's,Santa Isabel,Lacteos y Congelados,1530.0,2614.2762645914395,-41.48,0
Orégano Entero 20 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,460.0,2614.2762645914395,-82.4,0
Jurel San José 260 g,San José,Santa Isabel,Lacteos y Congelados,1940.0,2614.2762645914395,-25.79,0
Aceite de Oliva Banquete Extra Virgen 1 L,Banquete,Santa Isabel,Lacteos y Congelados,17360.0,2614.2762645914395,564.05,1
Ravioli Carozzi Carne 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,2290.0,2614.2762645914395,-12.4,0
Harina Cuisine & Co con Polvos de Hornear 1 kg,Cuisine & Co,Santa Isabel,Lacteos y Congelados,930.0,2614.2762645914395,-64.43,0
Azúcar Flor Cuisine & Co 500 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,950.0,2614.2762645914395,-63.66,0
Café Instantáneo Nescafé Dolca Tarro 170 g,Nescafé,Santa Isabel,Lacteos y Congelados,5500.0,2614.2762645914395,110.38,0
Crema Sin Lactosa Surlat Minibrik 15% Materia Grasa 200 ml,Surlat,Santa Isabel,Lacteos y Congelados,1340.0,2614.2762645914395,-48.74,0
Cereal Natur Arroz 20 g,Natur,Santa Isabel,Lacteos y Congelados,440.0,2614.2762645914395,-83.17,0
Mayonesa Hellmann's Doypack 1 kg,Hellmann's,Santa Isabel,Lacteos y Congelados,3420.0,2614.2762645914395,30.82,0
Levadura Seca Collico 10 g,Collico,Santa Isabel,Lacteos y Congelados,250.0,2614.2762645914395,-90.44,2
Té Ceylán Supremo Oro 50 un.,Supremo,Santa Isabel,Lacteos y Congelados,1390.0,2614.2762645914395,-46.83,0
Cereal Natur Maíz 20 g,Natur,Santa Isabel,Lacteos y Congelados,440.0,2614.2762645914395,-83.17,0
Cereal Mono Rolls 400 g,Costa,Santa Isabel,Lacteos y Congelados,3490.0,2614.2762645914395,33.5,0
Té Ceylán Mildred Tea Bolsa 250 g,Mildred Tea,Santa Isabel,Lacteos y Congelados,2390.0,2614.2762645914395,-8.58,2
Tallarín N°77 Máxima 400 g,Máxima,Santa Isabel,Lacteos y Congelados,480.0,2614.2762645914395,-81.64,0
Compota Vivo Mifrut Pera 90 g,Vivo,Santa Isabel,Lacteos y Congelados,520.0,2614.2762645914395,-80.11,0
Rigati Talliani Al Huevo 400 g,Talliani,Santa Isabel,Lacteos y Congelados,1000.0,2614.2762645914395,-61.75,0
Pasta Fusilli Trattoria 400 g,Trattoria,Santa Isabel,Lacteos y Congelados,1190.0,2614.2762645914395,-54.48,2
Vinagre Vino Blanco 500 ml,Cuisine & Co,Santa Isabel,Lacteos y Congelados,970.0,2614.2762645914395,-62.9,0
Pasta Spaghetti N°5 Trattoria 400 g,Trattoria,Santa Isabel,Lacteos y Congelados,1190.0,2614.2762645914395,-54.48,2
Arroz Grado 2 Miraflores Grano Largo y Laminado 1 kg,Miraflores,Santa Isabel,Lacteos y Congelados,2190.0,2614.2762645914395,-16.23,0
Mayonesa Kraft Real Mayo Regular Frasco 394 g,Kraft,Santa Isabel,Lacteos y Congelados,4690.0,2614.2762645914395,79.4,0
Mayonesa Kraft Real Mayo Regular Squeeze 1.2 kg,Kraft,Santa Isabel,Lacteos y Congelados,9890.0,2614.2762645914395,278.31,0
Té Ceylán Supremo Mystic 80 un.,Supremo,Santa Isabel,Lacteos y Congelados,2890.0,2614.2762645914395,10.55,0
Mayonesa Hellmann's Supreme Deli Doypack 650 g,Hellmann's,Santa Isabel,Lacteos y Congelados,2490.0,2614.2762645914395,-4.75,0
Crema de Leche Soprole Natural Larga Vida 200 g.,Soprole,Santa Isabel,Lacteos y Congelados,1290.0,2614.2762645914395,-50.66,0
Lentejas 6 mm Martini Laird Grado 1 - 500 g,Martini,Santa Isabel,Lacteos y Congelados,1820.0,2614.2762645914395,-30.38,0
Aceite de Oliva Giada Extra Virgen 1 L,Giada,Santa Isabel,Lacteos y Congelados,11190.0,2614.2762645914395,328.03,2
Té en Hojas Superior Ceylán Bolsa 250 g,Superior,Santa Isabel,Lacteos y Congelados,3420.0,2614.2762645914395,30.82,2
Lentejas 4 mm Cuisine & Co 1 kg,Cuisine & Co,Santa Isabel,Lacteos y Congelados,3190.0,2614.2762645914395,22.02,0
"Atún Desmenuzado en Agua 104 g drenado, 160 g neto",Máxima,Santa Isabel,Lacteos y Congelados,720.0,2614.2762645914395,-72.46,0
Crema de Leche Soprole Natural Larga Vida 1 L,Soprole,Santa Isabel,Lacteos y Congelados,4990.0,2614.2762645914395,90.88,0
Salsa de Tomate Maggi Tuco con Carne 245 g,Maggi,Santa Isabel,Lacteos y Congelados,1650.0,2614.2762645914395,-36.89,0
Mermelada Watt's Durazno 225 g,Watt's,Santa Isabel,Lacteos y Congelados,1210.0,2614.2762645914395,-53.72,0
Cereal Trix 300 g,Trix,Santa Isabel,Lacteos y Congelados,2690.0,2614.2762645914395,2.9,2
Polvos de Hornear Gourmet 100 g,Gourmet,Santa Isabel,Lacteos y Congelados,980.0,2614.2762645914395,-62.51,0
Cereal Máxima Bolitas de Chocolate 500 g,Máxima,Santa Isabel,Lacteos y Congelados,1450.0,2614.2762645914395,-44.54,0
Pasta Fettuccine N°88 Carozzi 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,790.0,2614.2762645914395,-69.78,0
Corbatas Máxima 400 g,Máxima,Santa Isabel,Lacteos y Congelados,480.0,2614.2762645914395,-81.64,0
Pasta Corbatitas N°30 Carozzi 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,790.0,2614.2762645914395,-69.78,0
Azúcar Rubia Cuisine & Co 500 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,950.0,2614.2762645914395,-63.66,0
Salsa de Tomate Pomarola Natural 200 g,Pomarola,Santa Isabel,Lacteos y Congelados,850.0,2614.2762645914395,-67.49,2
Avena Instantánea Quaker 700 g,Quaker,Santa Isabel,Lacteos y Congelados,2500.0,2614.2762645914395,-4.37,0
Crema de Leche Colun 200 ml,Colun,Santa Isabel,Lacteos y Congelados,1190.0,2614.2762645914395,-54.48,0
Café Instantáneo Nescafé Tradición Tarro 120 g,Nescafé,Santa Isabel,Lacteos y Congelados,5150.0,2614.2762645914395,97.0,0
Mayonesa Hellmann's Doypack 800 g,Hellmann's,Santa Isabel,Lacteos y Congelados,2890.0,2614.2762645914395,10.55,0
Mermelada Watt's Mora 225 g,Watt's,Santa Isabel,Lacteos y Congelados,1230.0,2614.2762645914395,-52.95,0
Cereal Milo 300 g,Milo,Santa Isabel,Lacteos y Congelados,2690.0,2614.2762645914395,2.9,0
Fideos Mostaccioli Lucchetti 400 g,Lucchetti,Santa Isabel,Lacteos y Congelados,1050.0,2614.2762645914395,-59.84,0
Pasta Fusilli Tricolor Carozzi 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,1170.0,2614.2762645914395,-55.25,0
Aceite 100% Vegetal 5 L,Máxima,Santa Isabel,Lacteos y Congelados,8590.0,2614.2762645914395,228.58,0
Harina Cuisine & Co Sin Polvos de Hornear 1 kg,Cuisine & Co,Santa Isabel,Lacteos y Congelados,1000.0,2614.2762645914395,-61.75,0
Pasta Quifaro N°36 Carozzi 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,790.0,2614.2762645914395,-69.78,0
Café Liofilizado Nescafé Fina Selección Doypack 140 g,Nescafé,Santa Isabel,Lacteos y Congelados,8310.0,2614.2762645914395,217.87,0
"Atún Lomitos en Aceite 92 g drenado, 142 g neto",Van Camp's,Santa Isabel,Lacteos y Congelados,1950.0,2614.2762645914395,-25.41,2
Sal de Mar Fina Cuisine & Co 1 kg,Cuisine & Co,Santa Isabel,Lacteos y Congelados,890.0,2614.2762645914395,-65.96,0
Arroz Pregraneado Miraflores 1 kg,Miraflores,Santa Isabel,Lacteos y Congelados,1990.0,2614.2762645914395,-23.88,0
Compota Vivo Mifrut Manzana 90 g,Vivo,Santa Isabel,Lacteos y Congelados,520.0,2614.2762645914395,-80.11,0
Crema de Leche Loncoleche Light 200 ml,Loncoleche,Santa Isabel,Lacteos y Congelados,1370.0,2614.2762645914395,-47.6,0
Aceite de Maravilla Natura 900 ml,Natura,Santa Isabel,Lacteos y Congelados,3490.0,2614.2762645914395,33.5,2
Tallarín N°77 Lucchetti 400 g,Lucchetti,Santa Isabel,Lacteos y Congelados,1050.0,2614.2762645914395,-59.84,0
Arroz Grado 2 Tucapel Blue Grano Largo y Delgado 1 kg,Tucapel,Santa Isabel,Lacteos y Congelados,1150.0,2614.2762645914395,-56.01,0
Mayonesa Hellmann's Supreme Artesana Frasco 735 g,Hellmann's,Santa Isabel,Lacteos y Congelados,5190.0,2614.2762645914395,98.53,0
Espirales Talliani Al Huevo 400 g,Talliani,Santa Isabel,Lacteos y Congelados,1000.0,2614.2762645914395,-61.75,0
Café Gold Premier Liofilizado 170 g,Gold,Santa Isabel,Lacteos y Congelados,7490.0,2614.2762645914395,186.5,0
Salsa de Tomate Cuisine & Co Natural 200 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,670.0,2614.2762645914395,-74.37,0
Aceite de Oliva Huasco Extra Virgen 1 L,Huasco,Santa Isabel,Lacteos y Congelados,14990.0,2614.2762645914395,473.39,1
Pasta Tallarín N°87 Carozzi 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,790.0,2614.2762645914395,-69.78,0
Mayonesa Kraft MayoDeli Doypack 850 g,Kraft,Santa Isabel,Lacteos y Congelados,3990.0,2614.2762645914395,52.62,0
Azúcar Rubia Iansa 500 g,Iansa,Santa Isabel,Lacteos y Congelados,1400.0,2614.2762645914395,-46.45,0
Crema de Leche Light 200 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,1000.0,2614.2762645914395,-61.75,0
Espirales Máxima 400 g,Máxima,Santa Isabel,Lacteos y Congelados,480.0,2614.2762645914395,-81.64,0
Palmitos en Rodajas Cuisine & Co 220 g drenado,Cuisine & Co,Santa Isabel,Lacteos y Congelados,2450.0,2614.2762645914395,-6.28,0
"Atún Lomitos en Agua 92 g drenado, 142 g neto",Van Camp's,Santa Isabel,Lacteos y Congelados,1950.0,2614.2762645914395,-25.41,2
Jurel de Reyes 230 g drenado,De Reyes,Santa Isabel,Lacteos y Congelados,1190.0,2614.2762645914395,-54.48,2
Pasta Mostaccioli N°46 Carozzi 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,790.0,2614.2762645914395,-69.78,0
Salsa de Tomate Cuisine & Co Italiana 200 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,670.0,2614.2762645914395,-74.37,0
Aceite de Canola 1 L,Cuisine & Co,Santa Isabel,Lacteos y Congelados,2490.0,2614.2762645914395,-4.75,0
Corbatas Lucchetti 400 g,Lucchetti,Santa Isabel,Lacteos y Congelados,1050.0,2614.2762645914395,-59.84,0
Arroz Grado 1 Miraflores Grano Largo y Ancho 1 kg,Miraflores,Santa Isabel,Lacteos y Congelados,1990.0,2614.2762645914395,-23.88,0
Spaghetti N° 5 Máxima 400 g,Máxima,Santa Isabel,Lacteos y Congelados,480.0,2614.2762645914395,-81.64,0
Lasaña Precocida Carozzi Estuche 330 g,Carozzi,Santa Isabel,Lacteos y Congelados,2030.0,2614.2762645914395,-22.35,0
Aceite de Oliva Cuisine & Co Extra Virgen 250 ml,Cuisine & Co,Santa Isabel,Lacteos y Congelados,4490.0,2614.2762645914395,71.75,0
Pasta Cabello Ángel Corto Carozzi 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,790.0,2614.2762645914395,-69.78,0
Arroz Grado 1 Cuisine & Co Grano Largo y Delgado 1 kg,Cuisine & Co,Santa Isabel,Lacteos y Congelados,1870.0,2614.2762645914395,-28.47,0
Café Gold Primera Selección 170 g,Gold,Santa Isabel,Lacteos y Congelados,5450.0,2614.2762645914395,108.47,0
Linguine 100% Trigo Duro 400 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,840.0,2614.2762645914395,-67.87,0
Hierba Manzanilla Supremo Caja 20 g 20 un.,Supremo,Santa Isabel,Lacteos y Congelados,890.0,2614.2762645914395,-65.96,0
Pasta Corbata N°80 Carozzi 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,790.0,2614.2762645914395,-69.78,0
Mayonesa Hellmann's Regular Doypack 630 g,Hellmann's,Santa Isabel,Lacteos y Congelados,3190.0,2614.2762645914395,22.02,0
Mayonesa Kraft Real Mayo Regular Frasco 789 g,Kraft,Santa Isabel,Lacteos y Congelados,7030.0,2614.2762645914395,168.91,0
Sal Lobos Fina 1 kg,Lobos,Santa Isabel,Lacteos y Congelados,530.0,2614.2762645914395,-79.73,0
Spaghetti N°5 Talliani Al Huevo 400 g,Talliani,Santa Isabel,Lacteos y Congelados,1000.0,2614.2762645914395,-61.75,0
Té Negro Supremo Premium 100 g 50 un.,Supremo,Santa Isabel,Lacteos y Congelados,2990.0,2614.2762645914395,14.37,0
Lentejas 6 mm Cuisine & Co 1 kg,Cuisine & Co,Santa Isabel,Lacteos y Congelados,3650.0,2614.2762645914395,39.62,0
Aceite Vegetal Belmont 1 L,Belmont,Santa Isabel,Lacteos y Congelados,2590.0,2614.2762645914395,-0.93,2
Avena Instantánea Vivo 800 g,Vivo,Santa Isabel,Lacteos y Congelados,1990.0,2614.2762645914395,-23.88,0
Harina Máxima con Polvos de Hornear 1 kg,Máxima,Santa Isabel,Lacteos y Congelados,890.0,2614.2762645914395,-65.96,0
"Atún Lomitos Ahumados 91 g drenado, 140 g neto",Robinson Crusoe,Santa Isabel,Lacteos y Congelados,1490.0,2614.2762645914395,-43.01,0
Penne Cuisine & Co 100% Trigo Duro 400 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,840.0,2614.2762645914395,-67.87,0
Harina Mont Blanc con Polvos de Hornear 1 kg,Mont Blanc,Santa Isabel,Lacteos y Congelados,1090.0,2614.2762645914395,-58.31,2
Aceite de Oliva Chef Extra Virgen 1 L,Chef,Santa Isabel,Lacteos y Congelados,14880.0,2614.2762645914395,469.18,1
Crema de Leche Nestlé Tarro 157 g,Nestlé,Santa Isabel,Lacteos y Congelados,1290.0,2614.2762645914395,-50.66,0
Fusilli 100% Trigo Duro 400 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,840.0,2614.2762645914395,-67.87,0
Té Ceylán Supremo Premium 200 g 100 un.,Supremo,Santa Isabel,Lacteos y Congelados,4890.0,2614.2762645914395,87.05,0
Té Ceylán Mildred Tea Caja 200 g 100 un.,Mildred Tea,Santa Isabel,Lacteos y Congelados,2390.0,2614.2762645914395,-8.58,2
Aceite de Oliva Chef Extra Virgen 500 ml,Chef,Santa Isabel,Lacteos y Congelados,8990.0,2614.2762645914395,243.88,2
Harina Máxima Sin Polvos de Hornear 1 kg,Máxima,Santa Isabel,Lacteos y Congelados,870.0,2614.2762645914395,-66.72,0
Espirales Lucchetti Proslow 400 g,Lucchetti,Santa Isabel,Lacteos y Congelados,1050.0,2614.2762645914395,-59.84,0
Spaghetti Cuisine & Co 100% Trigo Duro 400 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,840.0,2614.2762645914395,-67.87,0
Azúcar Máxima 1 kg,Máxima,Santa Isabel,Lacteos y Congelados,950.0,2614.2762645914395,-63.66,0
Azúcar Blanca Iansa 1 kg,Iansa,Santa Isabel,Lacteos y Congelados,1420.0,2614.2762645914395,-45.68,0
Pasta Espiral N°49 Carozzi 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,790.0,2614.2762645914395,-69.78,0
Crema de Leche Nestlé Caja 200 ml,Nestlé,Santa Isabel,Lacteos y Congelados,1000.0,2614.2762645914395,-61.75,0
Arroz Grado 2 Máxima Grano Largo Angosto 1 kg,Máxima,Santa Isabel,Lacteos y Congelados,950.0,2614.2762645914395,-63.66,0
Harina Mont Blanc Sin Polvos de Hornear 1 kg,Mont Blanc,Santa Isabel,Lacteos y Congelados,1090.0,2614.2762645914395,-58.31,2
Aceite Vegetal Libre de Colesterol 900 ml,Cuisine & Co,Santa Isabel,Lacteos y Congelados,1790.0,2614.2762645914395,-31.53,0
Arroz Grado 2 Tucapel Gran Selección Grano Largo y Ancho 1 kg,Tucapel,Santa Isabel,Lacteos y Congelados,2000.0,2614.2762645914395,-23.5,0
Arroz Grado 1 Tucapel Gran Selección Grano Largo y Ancho 1 kg,Tucapel,Santa Isabel,Lacteos y Congelados,2350.0,2614.2762645914395,-10.11,0
Spaghetti N°5 Lucchetti 400 g,Lucchetti,Santa Isabel,Lacteos y Congelados,1050.0,2614.2762645914395,-59.84,0
Azúcar Cuisine & Co Blanca Granulada 1 kg,Cuisine & Co,Santa Isabel,Lacteos y Congelados,1260.0,2614.2762645914395,-51.8,0
Aceite Vegetal Miraflores 900 ml,Miraflores,Santa Isabel,Lacteos y Congelados,2000.0,2614.2762645914395,-23.5,0
Pasta Spaghetti N°5 Carozzi 400 g,Carozzi,Santa Isabel,Lacteos y Congelados,790.0,2614.2762645914395,-69.78,0
Arroz Grado 1 Banquete Premium Grano Largo y Ancho 1 kg,Banquete,Santa Isabel,Lacteos y Congelados,1690.0,2614.2762645914395,-35.35,0
Aceite de Maravilla Chef 1 L,Chef,Santa Isabel,Lacteos y Congelados,3560.0,2614.2762645914395,36.18,2
Aceite de Maravilla 900 ml,Cuisine & Co,Santa Isabel,Lacteos y Congelados,2430.0,2614.2762645914395,-7.05,0
Azúcar Blanca Iansa 900 g,Iansa,Santa Isabel,Lacteos y Congelados,990.0,2614.2762645914395,-62.13,0
Arroz Grado 2 Cuisine & Co Largo y Delgado 1 kg,Cuisine & Co,Santa Isabel,Lacteos y Congelados,970.0,2614.2762645914395,-62.9,0
Jurel Al Natural San José Lata 300 g drenado,San José,Santa Isabel,Lacteos y Congelados,2190.0,2614.2762645914395,-16.23,0
Café Liofilizado Nescafé Fina Selección Frasco 200 g,Nescafé,Santa Isabel,Lacteos y Congelados,12990.0,2614.2762645914395,396.89,1
Aceite Vegetal 900 ml,Máxima,Santa Isabel,Lacteos y Congelados,1490.0,2614.2762645914395,-43.01,0
"Atún Lomitos en Aceite 91 g drenado, 140 g neto",Cuisine & Co,Santa Isabel,Lacteos y Congelados,990.0,2614.2762645914395,-62.13,0
Café Instantáneo Nescafé Tradición Tarro 170 g,Nescafé,Santa Isabel,Lacteos y Congelados,8790.0,2614.2762645914395,236.23,0
Lomos de Jurel en Aceite San José 104 g drenado,San José,Santa Isabel,Lacteos y Congelados,1450.0,2614.2762645914395,-44.54,0
Lomos de Jurel Ahumado San José 104 g drenado,San José,Santa Isabel,Lacteos y Congelados,1450.0,2614.2762645914395,-44.54,0
Lomos de Jurel Natural San José 104 g drenado,San José,Santa Isabel,Lacteos y Congelados,1450.0,2614.2762645914395,-44.54,0
"Atún Lomitos en Agua 91 g drenado, 140 g neto",San José,Santa Isabel,Lacteos y Congelados,1490.0,2614.2762645914395,-43.01,0
Salsa Americana Don Juan 180 g drenado,Don Juan,Santa Isabel,Lacteos y Congelados,1130.0,2614.2762645914395,-56.78,0
Salsa de Soya 500 ml,Pearl River Bridge,Santa Isabel,Lacteos y Congelados,3190.0,2614.2762645914395,22.02,2
Salsa Inglesa 165 cc,Gourmet,Santa Isabel,Lacteos y Congelados,3530.0,2614.2762645914395,35.03,0
Salsa de Soya Cuisine & Co 500 ml,Cuisine & Co,Santa Isabel,Lacteos y Congelados,2790.0,2614.2762645914395,6.72,0
Salsa de Soya Gourmet 500 cc,Gourmet,Santa Isabel,Lacteos y Congelados,3220.0,2614.2762645914395,23.17,0
Carbonada Wasil 380 g,Wasil,Santa Isabel,Lacteos y Congelados,2860.0,2614.2762645914395,9.4,0
Porotos Granados Wasil 380 g,Wasil,Santa Isabel,Lacteos y Congelados,2860.0,2614.2762645914395,9.4,0
Lentejas Wasil Listas para Servir 230 g drenado,Wasil,Santa Isabel,Lacteos y Congelados,1450.0,2614.2762645914395,-44.54,0
Garbanzos Wasil 230 g drenado,Wasil,Santa Isabel,Lacteos y Congelados,1450.0,2614.2762645914395,-44.54,0
Porotos Negros Wasil 230 g drenado,Wasil,Santa Isabel,Lacteos y Congelados,1490.0,2614.2762645914395,-43.01,0
Pimentón Paprika Gourmet Sobre 100 g,Gourmet,Santa Isabel,Lacteos y Congelados,1760.0,2614.2762645914395,-32.68,0
Merquén Gourmet Sobre 15 g,Gourmet,Santa Isabel,Lacteos y Congelados,500.0,2614.2762645914395,-80.87,0
Ajo en Polvo Cuisine & Co 100 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,1350.0,2614.2762645914395,-48.36,0
Orégano Entero Gourmet 50 g,Gourmet,Santa Isabel,Lacteos y Congelados,1090.0,2614.2762645914395,-58.31,0
Canela Entera Cuisine & Co 15 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,880.0,2614.2762645914395,-66.34,0
Mantequilla de Maní American Classic Cremosa 510 g,American Classic,Santa Isabel,Lacteos y Congelados,2590.0,2614.2762645914395,-0.93,2
Crema de Avellana Nutella Alemana 450 g,Nutella,Santa Isabel,Lacteos y Congelados,6790.0,2614.2762645914395,159.73,2
Crema de Avellanas Cuisine & Co 350 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,3290.0,2614.2762645914395,25.85,0
Pasta de Maní Cuisine & Co 500 g,Cuisine & Co,Santa Isabel,Lacteos y Congelados,2990.0,2614.2762645914395,14.37,0
Endulzante Iansa Cero K Líquido Alulosa 250 ml,Iansa Cero K,Santa Isabel,Lacteos y Congelados,3790.0,2614.2762645914395,44.97,0
Endulzante Iansa Cero K Líquido Stevia Sucralosa 350 ml,Iansa Cero K,Santa Isabel,Lacteos y Congelados,3790.0,2614.2762645914395,44.97,0
Endulzante Alusweet Alulosa 270 ml,AluSweet,Santa Isabel,Lacteos y Congelados,3890.0,2614.2762645914395,48.8,2
Endulzante Daily Stevia Líquido 400 ml,Daily,Santa Isabel,Lacteos y Congelados,3640.0,2614.2762645914395,39.24,0
Endulzante Iansa Cero K Líquido Stevia Sucralosa 250 ml,Iansa Cero K,Santa Isabel,Lacteos y Congelados,3850.0,2614.2762645914395,47.27,0
Crema Maggi Choclo 79 g,Maggi,Santa Isabel,Lacteos y Congelados,680.0,2614.2762645914395,-73.99,0
Sopa Maggi Costilla con Fideos 5 Porciones 60 g,Maggi,Santa Isabel,Lacteos y Congelados,630.0,2614.2762645914395,-75.9,0
Sopa Maggi Caracolitos 76 g,Maggi,Santa Isabel,Lacteos y Congelados,630.0,2614.2762645914395,-75.9,0
Crema Maggi Espárragos 68 g,Maggi,Santa Isabel,Lacteos y Congelados,680.0,2614.2762645914395,-73.99,0
Sopa Maggi Pollo Fideos 70 g,Maggi,Santa Isabel,Lacteos y Congelados,630.0,2614.2762645914395,-75.9,0
